order_id,customer_id,order_date,order_timestamp,status,payment_method,shipping_city,shipping_state,shipping_zip,subtotal,shipping_cost,tax,total
7689,10221,2024-12-10,2024-12-10 15:23:10,cancelled,credit_card,Lake Julie,ID,42012,463.46,0.0,30.47,493.93
7690,3944,2024-05-11,2024-05-11 15:56:39,shipped,credit_card,Davidburgh,ID,80212,304.29,0.0,26.64,330.93
7691,6101,2023-11-30,2023-11-30 12:34:22,cancelled,debit_card,New Jared,MT,05644,487.24,0.0,45.91,533.15
7692,9587,2023-02-12,2023-02-12 19:37:29,shipped,credit_card,North Mark,PR,19941,103.68,0.0,6.1,109.78
7693,7704,2023-12-17,2023-12-17 15:27:41,completed,credit_card,Charlesville,RI,33121,245.18,0.0,20.02,265.2
7694,10811,2023-11-10,2023-11-10 21:37:41,delivered,credit_card,Dianaville,WV,01962,62.48,0.0,3.97,66.45
7695,4361,2024-05-24,2024-05-24 09:19:09,shipped,google_pay,New Walterton,WI,88574,2248.27,0.0,144.54,2392.81
7696,6322,2024-09-09,2024-09-09 14:35:40,completed,credit_card,Lake Aaron,PA,80387,1976.52,0.0,101.33,2077.85
7697,11226,2023-04-15,2023-04-15 17:07:53,pending,debit_card,Youngchester,MD,10997,1185.03,0.0,87.02,1272.05
7698,10360,2024-07-19,2024-07-19 10:53:45,returned,paypal,Maysmouth,IA,48760,937.08,0.0,62.28,999.36
7699,3060,2024-11-22,2024-11-22 21:19:05,completed,credit_card,Cherryfort,MD,61724,899.9,0.0,52.32,952.22
7700,3379,2024-05-15,2024-05-15 16:16:04,delivered,apple_pay,Russellborough,GA,18549,106.14,0.0,9.73,115.87
7701,5255,2023-02-08,2023-02-08 15:39:32,delivered,paypal,West Thomasberg,VT,89705,1181.23,0.0,97.91,1279.14
7702,3235,2024-12-01,2024-12-01 12:12:30,shipped,credit_card,South Pamelaland,NJ,60540,257.46,0.0,24.21,281.67
7703,6101,2023-11-06,2023-11-06 08:21:47,shipped,paypal,New Jared,MT,05644,914.33,0.0,80.42,994.75
7704,1574,2024-11-18,2024-11-18 17:29:07,shipped,credit_card,Jeffreyville,WV,10661,124.34,0.0,7.28,131.62
7705,5254,2024-11-04,2024-11-04 15:36:43,delivered,gift_card,North Jordanshire,IL,08548,262.0,0.0,15.08,277.08
7706,8143,2024-01-31,2024-01-31 09:36:15,completed,credit_card,East Richardtown,WI,42211,1709.09,0.0,89.25,1798.34
7707,11519,2023-09-17,2023-09-17 11:41:51,completed,credit_card,East Kenneth,MI,56357,162.9,0.0,12.98,175.88
7708,9663,2024-09-28,2024-09-28 06:36:01,completed,credit_card,Bakerborough,AR,16766,654.13,0.0,65.33,719.46
7709,5359,2023-07-03,2023-07-03 17:30:35,shipped,debit_card,West Dianaborough,MD,08813,123.73,0.0,8.94,132.67
7710,10236,2024-11-21,2024-11-21 18:55:50,completed,debit_card,Ruizmouth,MD,82213,761.11,0.0,58.67,819.78
7711,3235,2024-09-10,2024-09-10 17:10:20,delivered,debit_card,South Pamelaland,NJ,60540,50.43,0.0,3.53,53.96
7712,10236,2023-12-10,2023-12-10 17:27:06,completed,paypal,Ruizmouth,MD,82213,280.75,0.0,26.85,307.6
7713,10799,2023-07-01,2023-07-01 18:01:42,completed,credit_card,Garciaton,IL,63044,75.61,0.0,7.45,83.06
7714,150,2024-11-20,2024-11-20 12:19:29,delivered,credit_card,East Kimberlyside,DC,52021,1133.32,0.0,109.24,1242.56
7715,952,2024-12-16,2024-12-16 16:26:22,refunded,credit_card,Mcculloughport,OR,53772,391.49,0.0,27.85,419.34
7716,10236,2023-09-10,2023-09-10 07:49:26,delivered,google_pay,Ruizmouth,MD,82213,156.47,0.0,11.23,167.7
7717,9784,2024-07-31,2024-07-31 20:34:18,completed,credit_card,Harrisland,AZ,96068,3023.78,0.0,249.18,3272.96
7718,4243,2024-03-04,2024-03-04 18:48:34,delivered,debit_card,East Jeremy,AL,09516,124.37,0.0,7.17,131.54
7719,10177,2024-07-30,2024-07-30 17:22:57,completed,gift_card,Ramostown,AZ,01837,693.52,0.0,64.35,757.87
7720,4502,2024-07-21,2024-07-21 18:03:55,completed,debit_card,West Jenniferfort,OR,44463,228.23,0.0,14.34,242.57
7721,9538,2023-12-30,2023-12-30 19:31:28,delivered,credit_card,Simmonsville,HI,71083,186.93,0.0,12.34,199.27
7722,3731,2023-04-17,2023-04-17 10:16:07,completed,credit_card,Thomastown,MT,54380,1777.1,0.0,154.53,1931.63
7723,11469,2023-03-19,2023-03-19 19:32:59,delivered,credit_card,North Thomasbury,OK,53512,278.1,0.0,26.66,304.76
7724,11444,2023-11-06,2023-11-06 14:07:05,completed,credit_card,New Jared,VI,44853,892.29,0.0,54.22,946.51
7725,8973,2023-06-13,2023-06-13 07:37:48,completed,debit_card,New Emily,MD,14374,788.72,0.0,61.42,850.14
7726,1554,2024-12-06,2024-12-06 18:46:21,completed,credit_card,Brandonville,MS,28192,390.95,0.0,34.19,425.14
7727,4454,2024-09-15,2024-09-15 17:14:18,shipped,paypal,Brandyfurt,VT,25871,1293.09,0.0,76.58,1369.67
7728,1291,2023-02-20,2023-02-20 13:45:29,delivered,credit_card,New Christinefurt,MD,73357,292.07,0.0,25.55,317.62
7729,7428,2023-11-11,2023-11-11 11:47:36,completed,google_pay,New Tiffanyborough,KY,53590,304.45,0.0,15.29,319.74
7730,3235,2024-11-04,2024-11-04 09:38:46,shipped,credit_card,South Pamelaland,NJ,60540,73.51,0.0,4.93,78.44
7731,279,2023-11-19,2023-11-19 11:36:56,completed,paypal,South Sherryberg,SC,59395,4494.1,0.0,259.61,4753.71
7732,3739,2023-11-15,2023-11-15 16:35:56,cancelled,credit_card,Foxmouth,NJ,15993,1358.37,0.0,72.56,1430.93
7733,1385,2024-02-10,2024-02-10 15:56:04,completed,apple_pay,Ortizhaven,MN,67585,107.02,0.0,8.36,115.38
7734,2318,2023-11-29,2023-11-29 09:06:49,delivered,credit_card,Jacksonport,MI,51171,411.46,0.0,36.73,448.19
7735,2236,2024-08-11,2024-08-11 13:22:53,cancelled,credit_card,Jonesland,IL,33887,327.81,0.0,24.77,352.58
7736,10303,2023-04-13,2023-04-13 11:18:58,delivered,credit_card,Port Valerieburgh,WY,85024,229.09,0.0,22.16,251.25
7737,4585,2024-06-21,2024-06-21 07:57:54,completed,debit_card,Crystalside,MP,37279,1088.66,0.0,92.33,1180.99
7738,5191,2024-12-10,2024-12-10 21:59:19,delivered,debit_card,West Andrew,CT,44030,112.7,0.0,6.82,119.52
7739,3235,2024-05-13,2024-05-13 23:51:52,completed,paypal,South Pamelaland,NJ,60540,851.16,0.0,81.07,932.23
7740,7008,2024-08-29,2024-08-29 07:53:30,refunded,paypal,Allisonburgh,WV,04499,140.57,0.0,11.88,152.45
7741,1004,2024-01-21,2024-01-21 12:35:46,shipped,credit_card,Port Matthewfort,AS,70977,34.48,7.47,2.8,44.75
7742,7092,2023-08-17,2023-08-17 22:27:12,completed,credit_card,Port Kaylamouth,DC,94863,29.63,8.85,2.34,40.82
7743,1337,2024-12-21,2024-12-21 19:29:07,shipped,credit_card,Maynardburgh,OK,29697,41.57,4.04,2.86,48.47
7744,6435,2024-07-17,2024-07-17 11:22:37,completed,apple_pay,Dickersonhaven,KS,72819,64.33,0.0,3.37,67.7
7745,3235,2024-04-04,2024-04-04 03:34:00,cancelled,credit_card,South Pamelaland,NJ,60540,3301.62,0.0,242.34,3543.96
7746,11519,2024-08-12,2024-08-12 18:07:40,refunded,credit_card,East Kenneth,MI,56357,72.98,0.0,3.74,76.72
7747,4007,2024-05-11,2024-05-11 13:51:28,delivered,credit_card,Christyfort,CT,86687,145.15,0.0,10.66,155.81
7748,1177,2023-06-18,2023-06-18 11:14:02,cancelled,paypal,Lake Laura,NH,75927,2250.31,0.0,222.79,2473.1
7749,10130,2024-11-13,2024-11-13 06:29:02,returned,paypal,North Danielborough,MD,98002,985.44,0.0,93.58,1079.02
7750,9908,2023-07-26,2023-07-26 09:52:46,shipped,paypal,Williamsmouth,LA,05117,36.93,7.34,1.96,46.23
7751,3838,2023-06-23,2023-06-23 18:15:45,completed,paypal,Gonzalezport,PR,41610,499.65,0.0,40.62,540.27
7752,3956,2023-11-25,2023-11-25 11:58:47,shipped,credit_card,New Joseph,NM,66644,231.59,0.0,20.72,252.31
7753,6542,2023-01-28,2023-01-28 15:05:37,completed,credit_card,South Sarahville,NM,81022,313.63,0.0,29.94,343.57
7754,1943,2023-08-09,2023-08-09 13:58:54,refunded,credit_card,West Steven,CO,54076,1276.38,0.0,69.84,1346.22
7755,8525,2023-11-04,2023-11-04 08:46:57,completed,debit_card,West Paulberg,ME,05873,429.36,0.0,36.01,465.37
7756,6101,2023-11-25,2023-11-25 11:17:10,delivered,credit_card,New Jared,MT,05644,116.37,0.0,7.77,124.14
7757,3472,2023-05-05,2023-05-05 14:59:02,returned,credit_card,Camachomouth,GU,43951,417.45,0.0,21.0,438.45
7758,6815,2023-02-05,2023-02-05 15:27:57,completed,credit_card,Lake Jasmine,WI,78576,307.09,0.0,20.55,327.64
7759,5519,2024-10-01,2024-10-01 01:00:24,shipped,credit_card,Port Danieltown,KY,56161,151.5,0.0,15.01,166.51
7760,3845,2023-05-21,2023-05-21 18:19:21,refunded,credit_card,South Jason,NV,99158,65.0,0.0,4.44,69.44
7761,9428,2023-04-02,2023-04-02 22:33:00,completed,gift_card,East Bobby,VI,39389,932.1,0.0,47.64,979.74
7762,3449,2023-06-06,2023-06-06 11:18:24,cancelled,google_pay,North Michaelton,FL,78974,333.1,0.0,28.08,361.18
7763,7224,2023-06-11,2023-06-11 20:17:49,shipped,paypal,East John,VA,63368,1078.97,0.0,54.58,1133.55
7764,4373,2023-05-27,2023-05-27 08:31:25,completed,debit_card,Lake Catherine,NE,19302,454.65,0.0,32.39,487.04
7765,1128,2024-08-16,2024-08-16 20:43:53,completed,paypal,Watsonstad,OK,47126,811.52,0.0,65.81,877.33
7766,8228,2023-04-29,2023-04-29 13:58:19,delivered,gift_card,North Michaelside,DE,56067,704.32,0.0,59.08,763.4
7767,3500,2023-12-13,2023-12-13 03:37:15,shipped,credit_card,Castanedaborough,OR,32789,333.1,0.0,32.05,365.15
7768,5708,2023-11-28,2023-11-28 09:18:03,completed,debit_card,Johnton,MI,41033,51.9,0.0,3.58,55.48
7769,5372,2023-11-10,2023-11-10 18:36:28,completed,paypal,New Dianaside,VI,83980,499.82,0.0,29.61,529.43
7770,10874,2023-11-25,2023-11-25 20:58:22,delivered,credit_card,North Marcusstad,AR,31691,37.45,9.9,3.34,50.69
7771,8917,2023-10-22,2023-10-22 14:59:25,completed,debit_card,East Erikaburgh,MD,11771,479.61,0.0,30.38,509.99
7772,2991,2023-12-12,2023-12-12 15:41:18,delivered,debit_card,Lake Jeffrey,NV,56947,371.9,0.0,19.24,391.14
7773,7692,2024-04-15,2024-04-15 14:06:08,cancelled,debit_card,Mitchellborough,ND,42151,1185.88,0.0,104.93,1290.81
7774,5372,2023-12-27,2023-12-27 13:02:47,cancelled,credit_card,New Dianaside,VI,83980,20.64,7.87,1.71,30.22
7775,8423,2023-03-08,2023-03-08 13:21:49,completed,google_pay,Lake Debra,CT,37842,1679.7,0.0,115.93,1795.63
7776,659,2024-11-25,2024-11-25 23:22:33,shipped,paypal,Goodmanside,VT,36912,249.77,0.0,12.6,262.37
7777,8103,2024-12-01,2024-12-01 18:02:45,completed,debit_card,South Catherine,MH,76495,1347.12,0.0,130.12,1477.24
7778,262,2024-12-04,2024-12-04 19:45:14,returned,credit_card,West Michael,AS,47868,301.61,0.0,28.55,330.16
7779,4279,2023-11-26,2023-11-26 16:17:51,delivered,credit_card,East Sean,AR,49057,264.27,0.0,19.34,283.61
7780,3235,2024-12-20,2024-12-20 10:32:49,shipped,credit_card,South Pamelaland,NJ,60540,2105.51,0.0,184.45,2289.96
7781,7381,2024-06-26,2024-06-26 12:53:20,completed,apple_pay,Port Jennifer,MD,59045,373.81,0.0,31.82,405.63
7782,2643,2024-11-06,2024-11-06 08:56:38,pending,paypal,Maryton,IA,45244,41.73,8.09,4.05,53.87
7783,3235,2023-11-22,2023-11-22 20:13:31,shipped,paypal,South Pamelaland,NJ,60540,750.13,0.0,48.3,798.43
7784,201,2023-12-19,2023-12-19 21:12:03,shipped,credit_card,South Billystad,VT,74013,1024.67,0.0,74.33,1099.0
7785,1474,2023-11-19,2023-11-19 09:38:34,cancelled,debit_card,Spenceshire,WY,25592,225.28,0.0,20.86,246.14
7786,6304,2023-06-12,2023-06-12 11:49:44,completed,credit_card,Faithmouth,CO,28960,415.6,0.0,38.9,454.5
7787,9337,2023-10-17,2023-10-17 20:59:27,delivered,credit_card,Burnsbury,NH,73220,310.25,0.0,17.91,328.16
7788,2952,2024-06-23,2024-06-23 11:58:59,returned,credit_card,New Kimberlyshire,GA,39791,1014.03,0.0,58.95,1072.98
7789,114,2024-10-29,2024-10-29 16:49:35,shipped,paypal,Port Gina,MP,14122,170.55,0.0,8.68,179.23
7790,8636,2023-11-01,2023-11-01 10:50:27,cancelled,credit_card,North Sherryland,MH,29080,996.65,0.0,64.4,1061.05
7791,10130,2024-03-20,2024-03-20 11:06:36,cancelled,credit_card,North Danielborough,MD,98002,59.06,0.0,5.18,64.24
7792,6656,2023-12-20,2023-12-20 10:46:43,cancelled,credit_card,Sarahchester,NM,10412,340.24,0.0,17.33,357.57
7793,4304,2024-08-12,2024-08-12 20:21:11,delivered,paypal,Port Briana,ID,87795,1845.34,0.0,169.38,2014.72
7794,7959,2023-07-22,2023-07-22 11:55:19,delivered,credit_card,Benjaminborough,CT,26403,175.45,0.0,12.67,188.12
7795,3235,2024-07-21,2024-07-21 08:47:57,delivered,debit_card,South Pamelaland,NJ,60540,66.32,0.0,4.68,71.0
7796,1059,2024-04-17,2024-04-17 04:22:14,delivered,credit_card,Longfurt,SD,94878,719.38,0.0,44.8,764.18
7797,4985,2024-04-09,2024-04-09 02:59:25,cancelled,paypal,Thomasbury,CO,72377,198.44,0.0,12.27,210.71
7798,8973,2024-07-06,2024-07-06 18:54:27,completed,debit_card,New Emily,MD,14374,102.14,0.0,5.11,107.25
7799,4440,2024-05-24,2024-05-24 20:22:13,pending,credit_card,East Jerrybury,AR,03590,361.22,0.0,31.75,392.97
7800,7302,2023-11-08,2023-11-08 20:47:48,pending,credit_card,New Melindaland,LA,90223,223.75,0.0,21.84,245.59
7801,3235,2024-09-27,2024-09-27 14:45:09,completed,credit_card,South Pamelaland,NJ,60540,556.69,0.0,33.53,590.22
7802,6578,2024-08-11,2024-08-11 21:51:27,returned,credit_card,Destinyside,WA,10777,742.77,0.0,70.08,812.85
7803,6148,2023-07-14,2023-07-14 18:33:28,delivered,apple_pay,Lake Dianebury,WA,63977,84.99,0.0,5.11,90.1
7804,3235,2024-05-15,2024-05-15 06:51:16,delivered,credit_card,South Pamelaland,NJ,60540,53.84,0.0,4.62,58.46
7805,41,2023-11-27,2023-11-27 11:49:15,delivered,paypal,Murrayport,WI,50553,116.34,0.0,5.95,122.29
7806,10377,2023-11-28,2023-11-28 16:13:53,delivered,credit_card,North Susanfort,PA,04604,416.49,0.0,27.4,443.89
7807,4007,2023-06-11,2023-06-11 22:29:34,refunded,credit_card,Christyfort,CT,86687,1205.95,0.0,63.11,1269.06
7808,4371,2023-12-12,2023-12-12 17:19:22,shipped,paypal,Rodriguezfort,CT,06054,365.07,0.0,33.39,398.46
7809,3235,2024-11-02,2024-11-02 15:39:25,shipped,credit_card,South Pamelaland,NJ,60540,34.48,9.5,3.23,47.21
7810,1982,2023-01-16,2023-01-16 12:01:39,delivered,paypal,Salazarbury,FL,69433,365.26,0.0,30.26,395.52
7811,10213,2024-12-12,2024-12-12 20:47:51,completed,credit_card,Phillipsborough,ME,68337,1892.16,0.0,98.89,1991.05
7812,3989,2023-06-25,2023-06-25 09:04:24,refunded,credit_card,Hollandville,VA,09976,566.0,0.0,40.96,606.96
7813,7224,2023-02-05,2023-02-05 08:38:14,delivered,paypal,East John,VA,63368,1425.22,0.0,103.13,1528.35
7814,10130,2023-08-28,2023-08-28 23:55:10,refunded,google_pay,North Danielborough,MD,98002,99.32,0.0,6.11,105.43
7815,4211,2024-07-06,2024-07-06 11:02:27,delivered,credit_card,Perezshire,DE,22063,2679.02,0.0,188.81,2867.83
7816,8502,2023-11-03,2023-11-03 09:38:13,completed,credit_card,Thomasland,FL,39774,676.12,0.0,35.68,711.8
7817,3410,2024-12-15,2024-12-15 11:32:14,delivered,paypal,Juliemouth,MP,97751,401.22,0.0,21.22,422.44
7818,7138,2023-11-21,2023-11-21 07:12:44,completed,credit_card,Rachelbury,MN,98094,187.38,0.0,10.41,197.79
7819,3235,2023-03-25,2023-03-25 10:38:40,delivered,google_pay,South Pamelaland,NJ,60540,1534.2,0.0,98.28,1632.48
7820,7653,2024-04-29,2024-04-29 20:04:49,cancelled,credit_card,Rodriguezfurt,WA,89075,805.01,0.0,65.36,870.37
7821,1143,2024-11-17,2024-11-17 08:21:28,completed,paypal,East Derek,NH,88400,480.13,0.0,27.66,507.79
7822,2848,2023-05-30,2023-05-30 15:41:06,shipped,apple_pay,Briggsborough,PA,63682,949.18,0.0,54.74,1003.92
7823,3890,2024-01-09,2024-01-09 11:50:17,delivered,debit_card,Brianchester,FM,35128,254.76,0.0,25.03,279.79
7824,7919,2024-03-30,2024-03-30 17:26:40,completed,credit_card,Butlerport,MS,19251,534.64,0.0,52.48,587.12
7825,3235,2024-03-20,2024-03-20 16:26:13,cancelled,google_pay,South Pamelaland,NJ,60540,4471.08,0.0,301.98,4773.06
7826,3060,2023-10-25,2023-10-25 17:23:02,refunded,debit_card,Cherryfort,MD,61724,557.88,0.0,54.39,612.27
7827,3196,2024-06-28,2024-06-28 14:31:05,returned,credit_card,Ericberg,IA,08120,2036.59,0.0,140.22,2176.81
7828,5251,2023-12-14,2023-12-14 00:32:10,completed,paypal,Port Edward,PA,61759,124.02,0.0,8.6,132.62
7829,5932,2023-01-27,2023-01-27 06:08:04,completed,credit_card,Gonzaleztown,NV,92392,1338.71,0.0,123.79,1462.5
7830,3235,2024-11-20,2024-11-20 18:26:14,delivered,credit_card,South Pamelaland,NJ,60540,1581.3,0.0,86.1,1667.4
7831,3223,2023-01-28,2023-01-28 10:53:45,completed,credit_card,North Kevinchester,WV,34082,1856.41,0.0,132.97,1989.38
7832,4060,2023-12-21,2023-12-21 15:13:46,pending,apple_pay,North Jesse,KS,41171,439.63,0.0,42.95,482.58
7833,4195,2024-11-09,2024-11-09 10:57:36,completed,credit_card,West Amy,OH,82889,7.5,6.52,0.42,14.44
7834,3235,2024-03-05,2024-03-05 08:14:21,shipped,credit_card,South Pamelaland,NJ,60540,220.86,0.0,20.13,240.99
7835,1748,2023-11-30,2023-11-30 08:56:36,completed,apple_pay,North Oscarfort,PR,70636,332.95,0.0,19.72,352.67
7836,6911,2023-02-10,2023-02-10 17:51:31,returned,debit_card,South Kimberlyside,AL,74578,220.65,0.0,19.43,240.08
7837,9372,2023-03-13,2023-03-13 18:18:50,returned,paypal,Rogersstad,KY,47232,738.82,0.0,69.92,808.74
7838,6149,2023-12-03,2023-12-03 08:14:07,completed,credit_card,Donnashire,ME,58019,1730.05,0.0,171.18,1901.23
7839,3235,2024-12-02,2024-12-02 15:59:03,completed,debit_card,South Pamelaland,NJ,60540,202.71,0.0,12.8,215.51
7840,5645,2024-11-22,2024-11-22 08:08:51,completed,credit_card,Hillmouth,PA,45601,779.68,0.0,77.45,857.13
7841,3235,2024-09-09,2024-09-09 05:36:51,refunded,gift_card,South Pamelaland,NJ,60540,284.05,0.0,15.87,299.92
7842,3235,2023-11-19,2023-11-19 18:30:14,cancelled,credit_card,South Pamelaland,NJ,60540,1376.02,0.0,115.86,1491.88
7843,3557,2023-02-26,2023-02-26 19:48:47,completed,credit_card,North Janiceton,KY,00836,480.13,0.0,45.43,525.56
7844,2394,2023-11-24,2023-11-24 11:00:45,completed,paypal,Lake Juan,OH,02545,753.57,0.0,67.09,820.66
7845,3235,2024-02-27,2024-02-27 09:56:06,completed,paypal,South Pamelaland,NJ,60540,9.5,7.41,0.61,17.52
7846,10287,2024-12-10,2024-12-10 06:03:56,delivered,paypal,Gwendolyntown,CT,56855,413.88,0.0,31.7,445.58
7847,3956,2023-09-19,2023-09-19 21:11:30,shipped,credit_card,New Joseph,NM,66644,1088.66,0.0,104.42,1193.08
7848,4909,2024-05-13,2024-05-13 12:04:37,completed,paypal,Martinland,FM,19463,400.37,0.0,39.31,439.68
7849,3235,2023-11-25,2023-11-25 14:43:13,pending,debit_card,South Pamelaland,NJ,60540,776.74,0.0,69.63,846.37
7850,5372,2023-10-06,2023-10-06 06:37:35,cancelled,paypal,New Dianaside,VI,83980,1381.48,0.0,128.65,1510.13
7851,8180,2024-12-08,2024-12-08 17:39:54,delivered,credit_card,South James,CT,65039,15.98,8.81,1.06,25.85
7852,10040,2023-05-27,2023-05-27 20:33:26,delivered,apple_pay,New Ryan,ID,47258,290.16,0.0,18.37,308.53
7853,1286,2024-12-16,2024-12-16 18:43:33,delivered,debit_card,Mcgeebury,AK,81403,722.21,0.0,62.31,784.52
7854,1385,2023-05-14,2023-05-14 13:10:02,pending,debit_card,Ortizhaven,MN,67585,234.85,0.0,17.61,252.46
7855,6150,2023-07-13,2023-07-13 13:19:28,refunded,credit_card,Tylerborough,CT,93328,2748.42,0.0,174.41,2922.83
7856,9538,2023-02-25,2023-02-25 07:35:51,shipped,credit_card,Simmonsville,HI,71083,341.22,0.0,29.19,370.41
7857,9796,2024-11-11,2024-11-11 18:26:15,delivered,google_pay,Port Dianestad,OK,24371,541.43,0.0,50.94,592.37
7858,3588,2024-11-21,2024-11-21 13:50:43,cancelled,credit_card,Lake Jacqueline,PW,20841,330.49,0.0,29.83,360.32
7859,8200,2024-09-20,2024-09-20 08:28:14,delivered,credit_card,East Laurenfurt,LA,73228,118.75,0.0,9.26,128.01
7860,2891,2023-09-02,2023-09-02 10:47:07,completed,credit_card,Michelleburgh,MA,33989,52.58,0.0,3.44,56.02
7861,2619,2024-11-23,2024-11-23 15:30:46,shipped,credit_card,Smithborough,CT,84448,3545.22,0.0,303.62,3848.84
7862,10139,2024-08-18,2024-08-18 19:09:44,delivered,google_pay,Sandrahaven,DC,08885,194.71,0.0,15.13,209.84
7863,9428,2024-12-27,2024-12-27 20:21:01,pending,credit_card,East Bobby,VI,39389,537.13,0.0,38.49,575.62
7864,2368,2024-02-15,2024-02-15 16:16:24,returned,debit_card,Lake Maria,IN,11455,390.95,0.0,27.9,418.85
7865,6290,2024-05-12,2024-05-12 20:54:49,delivered,paypal,Lake Stephanie,NE,11043,154.57,0.0,10.01,164.58
7866,952,2023-05-09,2023-05-09 10:41:35,cancelled,paypal,Mcculloughport,OR,53772,1202.14,0.0,106.98,1309.12
7867,3235,2023-11-20,2023-11-20 19:08:43,completed,paypal,South Pamelaland,NJ,60540,75.33,0.0,4.16,79.49
7868,10502,2024-12-13,2024-12-13 20:43:18,cancelled,credit_card,Perezfurt,IN,82154,85.67,0.0,8.2,93.87
7869,10570,2023-11-26,2023-11-26 17:21:10,cancelled,credit_card,Jenniferside,AS,69311,257.52,0.0,19.13,276.65
7870,1055,2023-12-03,2023-12-03 17:23:41,cancelled,credit_card,Wilsonland,IN,27639,1141.81,0.0,98.96,1240.77
7871,7262,2023-07-02,2023-07-02 11:58:36,completed,credit_card,West Williamview,MT,95677,182.5,0.0,12.8,195.3
7872,1601,2024-12-15,2024-12-15 21:15:23,completed,credit_card,Burtonhaven,MH,97304,953.84,0.0,76.64,1030.48
7873,8342,2023-04-17,2023-04-17 23:34:22,shipped,credit_card,West Veronicaborough,ME,73129,236.64,0.0,13.65,250.29
7874,6290,2023-12-18,2023-12-18 18:18:04,returned,debit_card,Lake Stephanie,NE,11043,291.81,0.0,19.22,311.03
7875,3235,2024-07-07,2024-07-07 10:16:24,completed,credit_card,South Pamelaland,NJ,60540,111.18,0.0,8.18,119.36
7876,6626,2024-02-01,2024-02-01 14:02:41,delivered,apple_pay,Jasonmouth,WI,23451,457.22,0.0,27.87,485.09
7877,5193,2024-05-23,2024-05-23 10:46:05,delivered,paypal,Pearsonmouth,ND,39260,418.88,0.0,35.11,453.99
7878,8516,2024-01-01,2024-01-01 17:08:25,pending,debit_card,Chaneyhaven,UT,33329,73.62,0.0,7.05,80.67
7879,8560,2023-02-16,2023-02-16 15:31:53,cancelled,credit_card,Jonestown,CO,10067,205.2,0.0,13.23,218.43
7880,5655,2024-12-12,2024-12-12 17:39:31,delivered,debit_card,Lisashire,HI,81104,1249.71,0.0,115.59,1365.3
7881,4322,2023-10-01,2023-10-01 16:49:34,completed,credit_card,North Allisonfort,MO,13662,330.49,0.0,19.59,350.08
7882,7642,2023-05-21,2023-05-21 21:00:54,shipped,google_pay,North Sandra,ID,32928,289.58,0.0,16.68,306.26
7883,11519,2023-01-02,2023-01-02 17:57:37,completed,paypal,East Kenneth,MI,56357,1506.42,0.0,111.67,1618.09
7884,1385,2023-09-24,2023-09-24 10:11:36,shipped,credit_card,Ortizhaven,MN,67585,2750.71,0.0,246.19,2996.9
7885,3235,2024-07-13,2024-07-13 21:32:03,cancelled,credit_card,South Pamelaland,NJ,60540,292.98,0.0,15.04,308.02
7886,7578,2024-12-03,2024-12-03 18:42:03,shipped,paypal,West Gabrielberg,FM,07380,257.01,0.0,25.06,282.07
7887,3177,2024-04-19,2024-04-19 09:57:31,shipped,paypal,North Pamela,AL,02974,128.61,0.0,6.55,135.16
7888,6101,2024-09-26,2024-09-26 03:46:12,returned,debit_card,New Jared,MT,05644,209.48,0.0,19.45,228.93
7889,10910,2023-09-17,2023-09-17 22:33:12,completed,credit_card,Port Brianborough,WI,11239,285.83,0.0,27.44,313.27
7890,7264,2023-07-16,2023-07-16 16:13:27,delivered,credit_card,Smithbury,AK,87291,520.09,0.0,33.95,554.04
7891,7246,2024-12-19,2024-12-19 07:17:42,completed,credit_card,South Jeromeburgh,RI,38760,679.05,0.0,49.85,728.9
7892,10033,2024-10-30,2024-10-30 22:21:19,refunded,paypal,Jamesmouth,AL,59017,832.33,0.0,51.01,883.34
7893,11796,2023-04-02,2023-04-02 16:18:52,completed,apple_pay,Lake Johnathanview,CO,43061,258.92,0.0,25.74,284.66
7894,3535,2023-10-04,2023-10-04 10:16:12,completed,credit_card,Jessicaland,MA,07794,151.6,0.0,10.56,162.16
7895,3235,2024-07-21,2024-07-21 15:59:39,delivered,credit_card,South Pamelaland,NJ,60540,457.95,0.0,35.89,493.84
7896,3235,2023-12-13,2023-12-13 11:39:55,pending,debit_card,South Pamelaland,NJ,60540,693.43,0.0,68.92,762.35
7897,3831,2023-12-23,2023-12-23 21:57:42,completed,apple_pay,Lake Steve,IA,55131,509.83,0.0,37.07,546.9
7898,9587,2024-04-06,2024-04-06 15:51:01,delivered,paypal,North Mark,PR,19941,2522.21,0.0,180.52,2702.73
7899,3235,2023-12-19,2023-12-19 10:32:46,completed,credit_card,South Pamelaland,NJ,60540,1201.88,0.0,61.8,1263.68
7900,615,2023-02-12,2023-02-12 18:49:50,completed,debit_card,Ellisonshire,NE,17836,14.75,9.38,0.78,24.91
7901,1907,2024-12-11,2024-12-11 07:30:07,cancelled,debit_card,Lake Tim,AS,64077,240.76,0.0,23.85,264.61
7902,1385,2024-11-27,2024-11-27 13:20:01,completed,debit_card,Ortizhaven,MN,67585,237.93,0.0,19.85,257.78
7903,4876,2024-11-30,2024-11-30 10:46:39,completed,google_pay,East Philip,CT,55516,285.8,0.0,24.93,310.73
7904,7545,2023-06-22,2023-06-22 16:23:42,shipped,paypal,Howardfort,IN,28088,14.68,8.05,0.95,23.68
